PlayerId,PA,K%,BB%,ISO,wRC+,Age,WAR,success
5311,200,0.212962962,0.10555555499999998,0.200426439,125.8422358541524,24.0,-0.0786135878756518,0
5342,200,0.235188509,0.068222621,0.217391304,135.3720285078927,26.0,-0.1748838804690103,0
5352,200,0.077464788,0.072183098,0.11776061799999998,91.94503966894035,24.0,6.596337825975138,1
5361,200,0.16184971,0.082851637,0.201735358,139.27566799471683,20.0,64.7964834753076,1
5386,200,0.231884057,0.08212560299999999,0.10810810799999998,47.34154746492501,22.0,-0.3808289523102546,0
5411,200,0.266875981,0.09576138100000002,0.228980322,103.21702425145452,22.0,-0.2832104105379021,0
5422,200,0.123076923,0.064615384,0.09863945599999999,107.005937736239,22.0,-0.731175959345891,0
5451,200,0.18116279003500002,0.14411337174999997,0.121696970135,108.50673671575905,24.69,-0.1134826405160037,0
5462,200,0.207920792,0.08085808499999998,0.155797102,96.40734963957732,24.0,0.671489499437571,0
5476,200,0.19769938633999998,0.03268916086,0.121712263555,77.08125486431008,22.365,-0.2375479848631263,0
5481,200,0.188432835,0.041044776,0.159763314,109.60707629653226,23.0,-2.0106181611377614,0
